ID	ERR479419	ERR479420	ERR479421	ERR479422	ERR479423	ERR479424	ERR479425	ERR479426	ERR479427	ERR479428	ERR479429	ERR479430	ERR479431	ERR479432	ERR479433	ERR479434	ERR479435	ERR479436	ERR479437	ERR479438	ERR479439	ERR479440	ERR479441	ERR479442	ERR479443	ERR479444	ERR479445	ERR479446	ERR479447	ERR479448	ERR479449	ERR479450	ERR479451	ERR479452	ERR479453	ERR479454	ERR479455	ERR479456	ERR479457	ERR479458	ERR479459	ERR479460	ERR479461	ERR479462	ERR479463	ERR479464	ERR479465	ERR479466	ERR479467	ERR479468	ERR479469	ERR479470	ERR479471	ERR479472	ERR479473	ERR479474	ERR479475	ERR479476	ERR479477	ERR479478	ERR479479	ERR479480	ERR479481	ERR479482	ERR479483	ERR479484	ERR479485	ERR479486	ERR479487	ERR479488	ERR479489	ERR479490	ERR479491	ERR479492	ERR479493	ERR479494	ERR479495	ERR479496	ERR479497	ERR479498	ERR479499	ERR479500	ERR479501	ERR479502	ERR479503	ERR479504	ERR479505	ERR479506	ERR479507	ERR479508	ERR479509	ERR479510	ERR479511	ERR479512	ERR479513	ERR479514	ERR479515	ERR479516	ERR479517	ERR479518	ERR479519	ERR479520	ERR479521	ERR479522	ERR479523	ERR479524	ERR479525	ERR479526	ERR479527	ERR479528	ERR479529	ERR479530	ERR479531	ERR479532	ERR479533	ERR479534	ERR479535	ERR479536	ERR479537	ERR479538	ERR479539	ERR479540	ERR479541	ERR479542	ERR479543	ERR479544	ERR479545	ERR479546	ERR479547	ERR479548	ERR479549	ERR479550	ERR479551	ERR479552	ERR479553	ERR479554	ERR479555	ERR479556	ERR479557	ERR479558	ERR479559	ERR479560	ERR479561	ERR479562	ERR479563	ERR479564	ERR479565	ERR479566	ERR479567	ERR479568	ERR479569	ERR479570	ERR479571	ERR479572	ERR479573	ERR479574	ERR479575	ERR479576	ERR479577	ERR479578	ERR479579	ERR479580	ERR479581	ERR479582	ERR479583	ERR479584	ERR479585	ERR479586	ERR479587	ERR479588	ERR479589	ERR479590	ERR479591	ERR479592	ERR479593	ERR479594	ERR479595	ERR479596	ERR479597	ERR479598	ERR479599	ERR479600	ERR479601	ERR479602	
Oscillibacter	0.01295617	0.01292547	0.01334824	0.01264748	0.02537458	0.01989202	0.01958891	0.01976033	0.01945618	0.00817503	0.00837053	0.00858965	0.00806611	0.02632071	0.02776547	0.02694315	0.02799263	0.00136424	0.00147597	0.00132566	0.00144306	0.00230891	0.00287740	0.00292258	0.00307648	0.00595306	0.00600609	0.00579625	0.00574700	0.00109273	0.00115669	0.00122458	0.00130964	0.00462887	0.00453583	0.00475301	0.00485468	0.01691078	0.01778129	0.01787066	0.01789484	0.00000000	0.00000000	0.00000000	0.00000000	0.00213564	0.00305092	0.00271923	0.00312239	0.00108162	0.00120315	0.00129285	0.00121733	0.00726155	0.00716747	0.00718260	0.00703884	0.00134304	0.00180248	0.00190166	0.00163738	0.01192337	0.01178329	0.01179374	0.01135588	0.00399572	0.00396939	0.00449236	0.00403663	0.00341547	0.00359392	0.00334925	0.00350729	0.00473395	0.00468466	0.00486457	0.00472341	0.00097220	0.00094598	0.00096269	0.00105530	0.00414476	0.00414338	0.00529065	0.00501254	0.00048449	0.00062002	0.00053555	0.00058304	0.00622988	0.00582602	0.00615702	0.00572728	0.00226609	0.00279232	0.00299647	0.00303199	0.00807644	0.00883688	0.00836143	0.00799545	0.00927013	0.00986676	0.00992035	0.00975138	0.01519434	0.01569627	0.01559911	0.01514404	0.00000000	0.00000000	0.00000000	0.00000000	0.00426705	0.00429371	0.00197100	0.00205904	0.00215940	0.00212175	0.00692370	0.00718519	0.00717857	0.00727331	0.00035208	0.00040527	0.00037175	0.00045178	0.00455067	0.00495280	0.00474035	0.00456092	0.00660126	0.00781386	0.00780808	0.00766134	0.00220611	0.00301602	0.00313719	0.00308827	0.00240393	0.00238449	0.00262462	0.00261989	0.00000000	0.00032914	0.00000000	0.00031257	0.00074706	0.00086940	0.00092249	0.00072582	0.00027979	0.00030455	0.00032074	0.00000000	0.00031184	0.00025842	0.00902837	0.00929815	0.01890222	0.01828964	0.01844161	0.01816934	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00043148	0.00040812	0.00043849	0.00357235	0.00372905	0.01370632	0.01300325	0.01311132	0.01301092	
Paenibacillus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00094559	0.00096021	0.00093609	0.00088229	0.00070525	0.00069892	0.00078748	0.00078751	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00062257	0.00068107	0.00070888	0.00059708	0.00000000	0.00000000	0.00000000	0.00000000	0.00072784	0.00074722	0.00073302	0.00074458	0.00000000	0.00000000	0.00000000	0.00000000	0.00130255	0.00135582	0.00150511	0.00117889	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00068540	0.00066673	0.00073413	0.00065262	0.00000000	0.00000000	0.00000000	0.00000000	0.00083101	0.00102915	0.00104743	0.00086848	0.00000000	0.00000000	0.00000000	0.00000000	0.00077625	0.00105930	0.00079778	0.00101859	0.00075357	0.00078573	0.00081252	0.00069724	0.00000000	0.00021221	0.00000000	0.00000000	0.00048233	0.00063167	0.00054796	0.00054724	0.00096026	0.00101384	0.00100949	0.00099408	0.00067238	0.00071704	0.00066101	0.00066656	0.00000000	0.00059577	0.00000000	0.00057606	0.00000000	0.00000000	0.00000000	0.00000000	0.00060075	0.00062209	0.00059505	0.00059342	0.00000000	0.00062386	0.00000000	0.00057416	0.00000000	0.00000000	0.00000000	0.00000000	0.00033695	0.00036471	0.00095794	0.00098834	0.00089645	0.00105791	0.00120989	0.00117993	0.00116212	0.00107335	0.00061662	0.00064113	0.00067454	0.00066045	0.00064403	0.00077135	0.00065011	0.00070630	0.00057978	0.00054643	0.00057207	0.00057512	0.00050554	0.00049236	0.00049061	0.00045389	0.00038997	0.00042628	0.00041981	0.00039489	0.00062269	0.00065121	0.00062697	0.00060148	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00097784	0.00102505	0.00084414	0.00091996	0.00084886	0.00097601	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00038748	0.00040636	0.00039569	0.00029663	0.00023612	0.00000000	0.00000000	0.00000000	0.00000000	
Parabacteroides	0.00224541	0.00220334	0.00213075	0.00229422	0.00000000	0.00220064	0.00201572	0.00211467	0.00228304	0.00286109	0.00281564	0.00273641	0.00289301	0.00163455	0.00197872	0.00178519	0.00168520	0.00464456	0.00512543	0.00534596	0.00514238	0.00245307	0.00246082	0.00242398	0.00255754	0.00506124	0.00536885	0.00529074	0.00492308	0.00113446	0.00148771	0.00124946	0.00129509	0.02298661	0.02340515	0.02253590	0.02263296	0.00078582	0.00074801	0.00077688	0.00074961	0.01015847	0.01010852	0.01056548	0.01045023	0.00251084	0.00333699	0.00336580	0.00319542	0.00181624	0.00246796	0.00194319	0.00223148	0.00408593	0.00430986	0.00409262	0.00442407	0.02852672	0.02877367	0.02855884	0.02885463	0.00571439	0.00611499	0.00571967	0.00614773	0.00211467	0.00254723	0.00286817	0.00249480	0.00962388	0.00985079	0.01031669	0.01011480	0.00274493	0.00280120	0.00283268	0.00265906	0.00188789	0.00183639	0.00186811	0.00196169	0.03621467	0.03518890	0.03387930	0.03365861	0.01260818	0.01232264	0.01222860	0.01228450	0.02686859	0.02807263	0.02720060	0.02601875	0.00691799	0.00748217	0.00716026	0.00691353	0.02975643	0.02966852	0.02944042	0.02921476	0.00175123	0.00178148	0.00179646	0.00171939	0.00106106	0.00111047	0.00122785	0.00111416	0.00255174	0.00253710	0.00239585	0.00236763	0.00513538	0.00519871	0.00741827	0.00738723	0.00751238	0.00792798	0.00169000	0.00184267	0.00169972	0.00159575	0.01896112	0.01879391	0.01880710	0.01905215	0.00694530	0.00720387	0.00690032	0.00712858	0.03233765	0.03122860	0.03116248	0.03110365	0.03469165	0.03375425	0.03384579	0.03341486	0.02327927	0.02384672	0.02329127	0.02354418	0.00463596	0.00480999	0.00473239	0.00464812	0.00294408	0.00323887	0.00000000	0.00313073	0.00325216	0.00375587	0.00247680	0.00229662	0.00169832	0.00346225	0.00779741	0.00816710	0.00335488	0.00346680	0.00323410	0.00357475	0.00664220	0.00693292	0.00671945	0.00685757	0.00526555	0.00542905	0.00527426	0.00539038	0.00176013	0.00183357	0.00190194	0.00185147	0.00152909	0.00152100	0.00160813	0.01017095	0.01053344	0.00702703	0.00776582	0.00715438	0.00740230	
Paraprevotella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00409572	0.00446909	0.00416769	0.00431304	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00081555	0.00075074	0.00076170	0.00088123	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00192875	0.00232651	0.00216461	0.00237179	0.00143148	0.00167166	0.00188029	0.00178285	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00038821	0.00049135	0.00044274	0.00047517	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01358548	0.01344338	0.01418353	0.01395254	0.00077876	0.00068191	0.00071764	0.00070026	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00051288	0.00049667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Parasutterella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021311	0.00014663	0.00000000	0.00018276	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00012181	0.00000000	0.00012414	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00120623	0.00118557	0.00064518	0.00075633	0.00067626	0.00070861	
Parvimonas	0.00773276	0.00760559	0.00778195	0.00784769	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Peptostreptococcus	0.00430851	0.00415550	0.00424798	0.00435820	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Phascolarctobacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00394707	0.00363043	0.00368248	0.00379838	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00958397	0.00933265	0.00907004	0.00925577	0.00524494	0.00503189	0.00487040	0.00498982	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01403852	0.01438831	0.01372484	0.01352425	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01769412	0.01751021	0.01754574	0.01754188	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00316872	0.00308780	0.00301926	0.00319350	0.00562981	0.00521409	0.00534561	0.00528973	0.00546131	0.00527441	0.00556595	0.00534860	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00049720	0.00038022	0.00040449	0.00041873	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00562406	0.00557920	0.00545662	0.00548957	0.00000000	0.00000000	0.00000000	0.00000000	0.00870575	0.00927636	0.00919501	0.00920278	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00288297	0.00281351	0.00301850	0.00290022	0.00000000	0.00000000	0.00000000	0.00000000	0.00306320	0.00294937	0.00084369	0.00101697	0.00102362	0.00105742	0.00493792	0.00483866	0.00180148	0.00193138	0.00184791	0.00184979	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00409153	0.00424274	0.00333621	0.00370458	0.00345392	0.00372854	
Porphyromonas	0.01082680	0.01083288	0.01086544	0.01086592	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00047255	0.00074460	0.00060002	0.00074952	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00108746	0.00116087	0.00134247	0.00153423	0.00399071	0.00452461	0.00473616	0.00458286	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01529688	0.01572629	0.01626361	0.01589247	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Prevotella	0.05107983	0.05204851	0.05216126	0.05150172	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00100866	0.00118233	0.00107012	0.00114596	0.00125728	0.00113981	0.00118794	0.00106526	0.11621342	0.11598989	0.11601488	0.11451344	0.01149478	0.01214693	0.01193955	0.01205833	0.11877995	0.11976970	0.11725689	0.11729035	0.11268249	0.11247130	0.11422904	0.11260717	0.00143349	0.00133055	0.00159927	0.00143309	0.00082424	0.00073305	0.00089195	0.00081560	0.00153788	0.00145250	0.00153052	0.00156547	0.00000000	0.00000000	0.00000000	0.00000000	0.30766922	0.30042632	0.30705693	0.29714042	0.00063651	0.00057164	0.00055986	0.00055564	0.00218311	0.00221336	0.00218577	0.00220655	0.00872868	0.00869592	0.00854193	0.00937982	0.00167244	0.00179926	0.00221182	0.00163682	0.11906413	0.12024962	0.12058317	0.11919820	0.00064698	0.00057299	0.00059178	0.00062532	0.38582041	0.38429768	0.38387879	0.38636671	0.02972411	0.02971708	0.02827429	0.02773720	0.00075559	0.00070849	0.00069644	0.00053705	0.00234045	0.00246393	0.00205438	0.00237611	0.06554502	0.06306596	0.06343366	0.06361274	0.00345744	0.00349573	0.00352051	0.00346147	0.00171576	0.00164310	0.00154272	0.00152404	0.00000000	0.00000000	0.00000000	0.00000000	0.00475514	0.00483488	0.00490980	0.00485377	0.00523706	0.00528334	0.00084048	0.00085493	0.00088645	0.00077475	0.00558444	0.00568404	0.00552765	0.00561434	0.00235272	0.00212510	0.00211373	0.00219554	0.10776132	0.10558590	0.10731997	0.10664963	0.09768023	0.09595924	0.09626591	0.09587914	0.00187098	0.00171883	0.00172996	0.00168210	0.00149552	0.00125847	0.00135073	0.00133327	0.00079859	0.00086479	0.00078411	0.00084616	0.00266926	0.00254755	0.00262711	0.00256049	0.35314527	0.35048880	0.44084043	0.43729515	0.43935328	0.44469532	0.00226209	0.00232825	0.00104627	0.00104762	0.00125955	0.00000000	0.00802606	0.00878952	0.00858366	0.00887414	0.00490722	0.00496478	0.00482232	0.00446143	0.00237312	0.00239978	0.00259285	0.00234679	0.00213273	0.00198226	0.00212187	0.00139079	0.00129808	0.00000000	0.00000000	0.00000000	0.00000000	
Pseudoflavonifractor	0.00114516	0.00112989	0.00111890	0.00117690	0.00000000	0.00234344	0.00248177	0.00239091	0.00250897	0.00126675	0.00123018	0.00116523	0.00118900	0.00200940	0.00258771	0.00200486	0.00255219	0.00051731	0.00061927	0.00058428	0.00059265	0.00069857	0.00083575	0.00080152	0.00072480	0.00113504	0.00104019	0.00095187	0.00096883	0.00071899	0.00068547	0.00063040	0.00063155	0.00057454	0.00067011	0.00064773	0.00058363	0.00187165	0.00187923	0.00205960	0.00200904	0.00029778	0.00032148	0.00032640	0.00038283	0.00051982	0.00056705	0.00055727	0.00047422	0.00000000	0.00000000	0.00000000	0.00000000	0.00069543	0.00067678	0.00063346	0.00065220	0.00018822	0.00025311	0.00026509	0.00023225	0.00121701	0.00118375	0.00122998	0.00128284	0.00181622	0.00185564	0.00189949	0.00186307	0.00066128	0.00073408	0.00068982	0.00075538	0.00078395	0.00085832	0.00074915	0.00086824	0.00000000	0.00000000	0.00000000	0.00000000	0.00071061	0.00073544	0.00076390	0.00071609	0.00000000	0.00000000	0.00000000	0.00000000	0.00063383	0.00072346	0.00075636	0.00073771	0.00056335	0.00063777	0.00063320	0.00065665	0.00074009	0.00077542	0.00076544	0.00072945	0.00106480	0.00118634	0.00119747	0.00104185	0.00191001	0.00170077	0.00159697	0.00160344	0.00000000	0.00000000	0.00000000	0.00000000	0.00029873	0.00033192	0.00153272	0.00145785	0.00130470	0.00131711	0.00195578	0.00206880	0.00223973	0.00213590	0.00000000	0.00000000	0.00000000	0.00000000	0.00078672	0.00086974	0.00075525	0.00079626	0.00045912	0.00049463	0.00047352	0.00047657	0.00059717	0.00073302	0.00073032	0.00074886	0.00050905	0.00054850	0.00057918	0.00050477	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00121776	0.00121727	0.00230912	0.00220683	0.00220777	0.00228910	0.00000000	0.00000000	0.00047125	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00035854	0.00038018	0.00095313	0.00096722	0.00106632	0.00116409	
