ID	A.S623	A.S624	A.S625	A.S626	A.S627	A.S628	A.S629	A.S630	A.S631	A.S632	A.S633	A.S634	A.S635	A.S636	A.S637	A.S638	A.S639	A.S640	A.S641	A.S642	A.S643	A.S644	A.S645	A.S646	A.S647	A.S648	A.S649	A.S650	A.S651	A.S652	A.S653	A.S654	A.S655	A.S656	A.S657	A.S658	A.S659	A.S660	A.S661	A.S662	A.S663	A.S664	A.S665	A.S666	A.S667	A.S668	A.S669	A.S670	A.S671	A.S672	A.S673	A.S674	A.S675	A.S676	A.S677	A.S678	A.S679	A.S680	A.S681	A.S682	A.S683	A.S684	A.S685	A.S686	A.S687	A.S688	A.S689	A.S690	A.S691	A.S692	A.S693	A.S694	A.S695	A.S696	A.S697	A.S698	A.S699	A.S700	A.S701	A.S702	A.S703	A.S704	A.S705	A.S706	A.S707	A.S708	A.S709	A.S710	A.S711	A.S712	A.S713	A.S714	A.S715	A.S716	A.S717	A.S718	A.S719	A.S720	A.S721	A.S722	A.S723	A.S724	A.S725	A.S726	A.S727	A.S728	A.S729	A.S730	A.S731	A.S732	A.S733	A.S734	A.S735	A.S736	A.S737	A.S738	A.S739	A.S740	A.S741	A.S742	A.S743	A.S744	A.S745	A.S746	A.S747	A.S748	A.S749	A.S750	A.S751	A.S752	A.S753	A.S754	A.S755	A.S756	A.S757	A.S758	A.S759	A.S760	A.S761	A.S762	A.S763	A.S764	A.S765	A.S766	A.S767	A.S768	A.S769	A.S936	A.S937	A.S938	A.S939	A.S940	A.S941	A.S942	A.S943	A.S944	
Shuttleworthia	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011447	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Slackia	0.00145038	0.00072204	0.00333531	0.00000000	0.00028428	0.00251181	0.00091090	0.00668518	0.01332740	0.00119261	0.00071443	0.00138708	0.00285973	0.00000000	0.00302970	0.00000000	0.00039626	0.00022382	0.00047933	0.00117532	0.00130632	0.00754585	0.00043528	0.00067015	0.00000000	0.00098305	0.00000000	0.00064732	0.00079946	0.00115336	0.00121524	0.00161545	0.00149326	0.00080130	0.01104768	0.00540291	0.00053126	0.01008213	0.00535349	0.00084319	0.00064979	0.00503018	0.00000000	0.00158124	0.00058065	0.00000000	0.00033820	0.00955998	0.00000000	0.00197701	0.00200761	0.00152248	0.00406450	0.00370524	0.00000000	0.00272126	0.00018256	0.00028358	0.00000000	0.00060076	0.00339686	0.00169773	0.00342027	0.00037709	0.00083181	0.00056185	0.00232966	0.00000000	0.00309816	0.00027957	0.00536620	0.00856307	0.00116605	0.00607725	0.00046435	0.00364768	0.00045637	0.00052024	0.00036706	0.00000000	0.00058208	0.00520668	0.00201909	0.00100029	0.00345049	0.00147989	0.00245544	0.00000000	0.00429901	0.00057220	0.00195109	0.00141340	0.00039806	0.00599279	0.00176749	0.00069018	0.00370423	0.01069603	0.00156379	0.00402833	0.00059520	0.00024894	0.00106400	0.00091034	0.00034910	0.00265208	0.00191115	0.00000000	0.00035069	0.00042497	0.00060269	0.00000000	0.00000000	0.00087770	0.00098995	0.00083096	0.00000000	0.00014684	0.00094853	0.00492050	0.00107596	0.00029849	0.00000000	0.00091544	0.00524549	0.00000000	0.00163181	0.00249073	0.00414251	0.00043389	0.00158403	0.00053396	0.00144361	0.00192460	0.00013548	0.00092132	0.00034409	0.00263280	0.00018894	0.00028098	0.00026454	0.00086317	0.00048734	0.00187228	0.00073201	0.00000000	0.00000000	0.00076718	0.00141498	0.00022736	0.00381611	0.00034392	0.00037137	0.00000000	0.00076938	0.00036811	
Solobacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025196	0.00000000	0.00434307	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00069819	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00023754	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00131133	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00214511	0.00000000	0.00000000	0.00000000	0.00000000	0.00568779	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00225357	0.00000000	0.00000000	0.00394414	0.00000000	0.00168399	0.00000000	0.00000000	0.00030784	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00140796	0.00359770	0.00020213	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00049590	0.00000000	0.00000000	0.00000000	0.00000000	0.00391506	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00017121	0.00000000	0.00000000	0.00000000	0.01036734	0.00000000	0.00000000	0.00000000	0.00288951	0.00044615	0.00320982	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00078840	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Sphaerochaeta	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00015277	0.00018525	0.00000000	0.00013930	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00012166	0.00044557	0.00000000	0.00018104	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00031462	0.00000000	0.00000000	0.00000000	0.00017224	0.00019410	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021357	0.00017204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020770	0.00036907	0.00000000	0.00000000	0.00000000	0.00000000	0.00015447	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00016907	0.00016354	0.00023944	0.00012906	0.00000000	0.00000000	0.00000000	0.00000000	0.00016419	0.00000000	0.00031499	0.00000000	0.00020069	0.00000000	0.00000000	0.00000000	0.00016216	0.00000000	0.00000000	0.00000000	0.00000000	0.00023614	0.00000000	0.00000000	0.00030766	0.00000000	0.00012812	0.00000000	0.00089773	0.00050579	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00048242	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019963	0.00000000	0.00000000	0.00000000	0.00000000	0.00023118	0.00015498	0.00017319	0.00029440	0.00014731	0.00020572	0.00000000	0.00000000	0.00000000	0.00000000	0.00011663	0.00000000	0.00000000	0.00010114	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00009998	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014210	0.00012157	
Spirochaeta	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00013537	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010202	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Staphylococcus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010393	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00167416	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Stomatobaculum	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00184308	0.00000000	0.00009769	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014918	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Streptococcus	0.01105004	0.01017210	0.04376653	0.00061460	0.00322108	0.00242318	0.01498013	0.00099585	0.01181528	0.00602328	0.00174792	0.00122677	0.01231516	0.00783223	0.00207057	0.00000000	0.00516095	0.00077455	0.00153295	0.00087311	0.00503741	0.00531543	0.00209564	0.01520570	0.00074782	0.03512740	0.01564892	0.00034969	0.00433465	0.00120886	0.00057286	0.00566400	0.01722491	0.01777940	0.00175216	0.00247291	0.00440829	0.02219619	0.01128884	0.00058352	0.00064605	0.00164367	0.01956433	0.00256973	0.00236930	0.00000000	0.00116500	0.00198790	0.00109579	0.01094588	0.00167405	0.00103934	0.00279470	0.00335886	0.00384548	0.00068709	0.00378587	0.01520644	0.00000000	0.00351983	0.00530044	0.00102834	0.00401906	0.00863778	0.00158726	0.00166304	0.00252802	0.00000000	0.00195750	0.00104179	0.00540860	0.00607580	0.00133431	0.00956698	0.00253033	0.00345114	0.00256712	0.00124390	0.01260832	0.00000000	0.00957462	0.00141702	0.00507322	0.00551403	0.00071868	0.00100931	0.00296531	0.00064375	0.01399025	0.00069227	0.00418697	0.02242962	0.00051987	0.00873110	0.00280094	0.00085115	0.00056737	0.00967435	0.00596662	0.00724016	0.00303151	0.00739127	0.00105473	0.00411394	0.00079085	0.00141661	0.00083026	0.03407590	0.00062327	0.00336830	0.03069808	0.00629272	0.00060150	0.00178174	0.00491128	0.00065261	0.01270528	0.00578232	0.00098112	0.00090192	0.00132259	0.00040128	0.00026262	0.00504343	0.00095251	0.06321155	0.00060010	0.00117561	0.00113864	0.00100919	0.00065713	0.00103407	0.00662565	0.00108653	0.00371162	0.00460921	0.00441208	0.00072325	0.00582560	0.00048519	0.00292350	0.00052999	0.01444405	0.00214148	0.00053473	0.00391708	0.00226203	0.00350753	0.00662098	0.00136111	0.00642302	0.00338182	0.00101173	0.00042383	0.00117208	0.00103590	
Subdoligranulum	0.08399846	0.00254759	0.03079473	0.02238533	0.04841181	0.03819212	0.01325146	0.02393963	0.00942146	0.02075581	0.00921660	0.02699031	0.00784617	0.00692065	0.02058692	0.00234894	0.00052281	0.04793400	0.00739100	0.00543305	0.06514415	0.00674016	0.04237037	0.01190157	0.00000000	0.02521374	0.00000000	0.00050732	0.02255339	0.00961950	0.04106762	0.02638163	0.00129191	0.00693642	0.00612725	0.01271153	0.01842358	0.01217631	0.00000000	0.05429576	0.05029399	0.00957110	0.00586479	0.04232352	0.04167761	0.00647221	0.01214784	0.02245060	0.01044439	0.03093738	0.03541473	0.05763611	0.02817836	0.00830329	0.00000000	0.00314905	0.00077737	0.01336118	0.00000000	0.04614833	0.03082204	0.01455505	0.01807351	0.01786064	0.05494330	0.01428340	0.00964343	0.00000000	0.03680323	0.04409864	0.03581069	0.01772831	0.02109775	0.00909445	0.03141459	0.01779783	0.01115083	0.00627527	0.00380728	0.02055497	0.04057545	0.02231851	0.00487670	0.00557725	0.02636279	0.00802646	0.02124740	0.00000000	0.08927865	0.00169033	0.02410155	0.00879444	0.00981710	0.03689193	0.00454208	0.00960089	0.04456857	0.00000000	0.00718873	0.00323240	0.00785639	0.02970621	0.01559831	0.01289370	0.01494031	0.01978740	0.01437168	0.01287370	0.01026842	0.00592661	0.01471172	0.00777125	0.00708376	0.01105379	0.04242845	0.00373695	0.04343678	0.02536539	0.01422398	0.03168358	0.00560999	0.03700887	0.00792776	0.01139631	0.01332514	0.03614384	0.02057473	0.02575455	0.00504338	0.01329236	0.01954015	0.00995699	0.03686745	0.05722275	0.00392153	0.00000000	0.00625472	0.01592650	0.01179810	0.00825416	0.00534945	0.04459410	0.02680079	0.01449689	0.01477674	0.00000000	0.00071421	0.00571310	0.00705677	0.03954766	0.02423694	0.01826028	0.02525656	0.00938744	0.03816476	0.05422663	
Succinatimonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011249	0.00000000	0.00000000	0.00574870	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00229741	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019557	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Sutterella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021510	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00603647	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00034193	0.00000000	0.00124998	0.00071248	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00034780	0.00000000	0.00147555	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00326947	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00034886	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00033464	0.00000000	0.00101171	0.00000000	0.00000000	0.01064539	0.00104144	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022146	0.00000000	0.00000000	
Synergistes	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021160	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026121	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019294	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
T4likevirus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00262740	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
