ID	GERC19168690	GERC21593359	GERC21703880	GERC27463710	GERC35633353	GERC42956136	GERC49461418	GERC52117727	GERC52145360	GERC59583015	GERC65222621	GERC65406197	GERC71242853	GERC71915439	GERC72690923	GERC76222476	GERC79349503	GERC89306485	GERC92404903	GERC95431029	GERC95676152	GERC98531134	GERR10032470	GERR10191450	GERR15562448	GERR17410933	GERR18579000	GERR18829815	GERR22852639	GERR23541216	GERR25475945	GERR26625622	GERR27867141	GERR28738636	GERR29706695	GERR30626189	GERR30627121	GERR31009081	GERR31134579	GERR32288175	GERR32965613	GERR35081859	GERR35801800	GERR37575804	GERR38158721	GERR39157124	GERR39882286	GERR41202658	GERR41521570	GERR45004878	GERR45812507	GERR46727384	GERR49025643	GERR49942357	GERR50300306	GERR50529145	GERR50538120	GERR51154251	GERR51228890	GERR53508245	GERR53522274	GERR54057834	GERR56948710	GERR59540613	GERR66848156	GERR67373733	GERR68973846	GERR72666896	GERR73128545	GERR74592084	GERR75147712	GERR76409700	GERR85481373	GERR85661207	GERR89107682	GERR89643949	GERR89967135	GERR93755960	GERR98198513	GERR98702133	GERR99440714	GERR99929634	
Odoribacter	0.00000000	0.00498218	0.00313415	0.00459101	0.00132774	0.00042687	0.00065457	0.00613713	0.00682854	0.00050406	0.00064299	0.00121078	0.00315612	0.00229143	0.00083977	0.00047707	0.00074951	0.00051789	0.00621580	0.00054643	0.00426888	0.00545678	0.00491653	0.00022949	0.00228003	0.00056171	0.00239709	0.00062307	0.00091617	0.00125475	0.00059590	0.00422226	0.00470513	0.00000000	0.00307406	0.00072670	0.00051044	0.00085889	0.00185094	0.00510365	0.00468392	0.00330505	0.00221210	0.00093300	0.00220179	0.00300942	0.00050733	0.00110294	0.00147548	0.00032485	0.00125052	0.00238104	0.00044234	0.00132010	0.00229415	0.00182828	0.00000000	0.00273246	0.00168345	0.00587888	0.00378422	0.00318064	0.00084404	0.00520241	0.00432513	0.00064191	0.00142107	0.00297444	0.00290481	0.00021759	0.00155155	0.00068871	0.00082551	0.00077877	0.00040779	0.00196545	0.00313542	0.00325954	0.00064635	0.00151059	0.00233899	0.00538525	
Olsenella	0.00000000	0.00000000	0.00022931	0.00000000	0.00006573	0.00000000	0.00010514	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014502	0.00000000	0.00000000	0.00053081	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00017645	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011168	0.00000000	0.00000000	0.00000000	0.00000000	0.00020896	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00023930	0.00000000	0.00000000	0.00028835	0.00000000	0.00014856	0.00000000	0.00000000	0.00053188	0.00000000	0.00000000	0.00000000	0.00524011	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020965	0.00000000	0.00000000	0.00011265	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Oribacterium	0.00033900	0.00018953	0.00067745	0.00080306	0.00053301	0.00000000	0.00014519	0.00018923	0.00040217	0.00018424	0.00065482	0.00000000	0.00031425	0.00018675	0.00052995	0.00000000	0.00029862	0.00016886	0.00000000	0.00051071	0.00050432	0.00016709	0.00018602	0.00015386	0.00029818	0.00029981	0.00045726	0.00026123	0.00027484	0.00021239	0.00029324	0.00025676	0.00064551	0.00023556	0.00058228	0.00012291	0.00049230	0.00052783	0.00028718	0.00018305	0.00045507	0.00055044	0.00021243	0.00036086	0.00033890	0.00026470	0.00036984	0.00026370	0.00029026	0.00053317	0.00038121	0.00035784	0.00021303	0.00000000	0.00018375	0.00047929	0.00000000	0.00009589	0.00044923	0.00026568	0.00027114	0.00029368	0.00051070	0.00014785	0.00040995	0.00086318	0.00000000	0.00000000	0.00026861	0.00041230	0.00000000	0.00022054	0.00037273	0.00037707	0.00049422	0.00030376	0.00050515	0.00072127	0.00031473	0.00023026	0.00020815	0.00022071	
Oscillibacter	0.00418686	0.00198224	0.00427667	0.01317830	0.00555307	0.00039768	0.00118293	0.00468222	0.00502838	0.00227005	0.01608835	0.00926948	0.00580095	0.01013168	0.02008439	0.00048964	0.00541326	0.00969489	0.00027077	0.03540642	0.01415529	0.00490087	0.00485487	0.00789490	0.00613878	0.00190810	0.00520011	0.00208416	0.04279244	0.00145024	0.00901834	0.00797926	0.02203024	0.00202379	0.01757671	0.00105713	0.00970204	0.00941093	0.00365998	0.00600252	0.00363627	0.00772635	0.00200748	0.00141724	0.00644775	0.00321679	0.00074952	0.00214383	0.00139815	0.00837850	0.00262721	0.00698612	0.00786381	0.00093896	0.00549967	0.01884669	0.02155708	0.00752498	0.00488571	0.00804618	0.00100910	0.00688608	0.01057703	0.00928847	0.00288094	0.00870443	0.00430719	0.00535096	0.00579395	0.00138868	0.00034730	0.00437228	0.00296646	0.00673137	0.00154103	0.01060777	0.00846629	0.00415948	0.00087691	0.00421220	0.00430983	0.00321922	
Oxalobacter	0.00000000	0.00000000	0.00000000	0.00006214	0.00037139	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00018492	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010425	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00043520	0.00000000	0.00000000	0.00000000	0.00000000	0.00018208	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Paenibacillus	0.00045728	0.00033176	0.00215809	0.00171679	0.00204202	0.00019161	0.00027577	0.00056343	0.00112528	0.00047147	0.00175739	0.00111202	0.00074316	0.00057615	0.00213511	0.00011507	0.00063417	0.00102987	0.00000000	0.00137794	0.00152629	0.00050771	0.00028887	0.00114059	0.00088999	0.00082275	0.00108856	0.00060138	0.00159211	0.00081766	0.00053703	0.00067311	0.00229257	0.00043193	0.00141536	0.00070719	0.00118257	0.00094279	0.00109981	0.00063359	0.00076310	0.00092768	0.00072385	0.00069370	0.00080789	0.00073123	0.00048639	0.00049992	0.00064296	0.00170303	0.00069830	0.00102073	0.00064169	0.00031648	0.00051733	0.00131981	0.00100953	0.00046663	0.00091621	0.00067047	0.00060137	0.00082624	0.00089396	0.00031730	0.00100609	0.00177242	0.00057516	0.00070778	0.00065607	0.00073559	0.00000000	0.00105612	0.00083528	0.00087426	0.00054970	0.00146312	0.00107165	0.00079111	0.00068155	0.00045743	0.00062015	0.00065436	
Parabacteroides	0.00453312	0.00820849	0.00267591	0.01153044	0.00913136	0.00116706	0.00742929	0.01300734	0.00821646	0.00329019	0.00576332	0.01680998	0.00860042	0.02735060	0.00256798	0.00646798	0.01026540	0.00078390	0.02962115	0.00413089	0.00462776	0.00565510	0.01026732	0.00083264	0.00311575	0.00505218	0.01195151	0.00224603	0.00140211	0.00424374	0.00620506	0.00496425	0.00396398	0.00318983	0.00866329	0.00375331	0.00985455	0.02232010	0.00334378	0.03400664	0.01952053	0.00977770	0.02540278	0.00827270	0.01203568	0.00905079	0.00080930	0.00323392	0.00177654	0.00203573	0.00962432	0.01851940	0.01350076	0.02602471	0.00902786	0.00703470	0.00051492	0.00790096	0.01664924	0.00211735	0.00223845	0.01624154	0.00167295	0.03866380	0.01139571	0.00471124	0.01370758	0.01251830	0.01781236	0.00197032	0.09999172	0.00169942	0.00146049	0.00871521	0.00607182	0.00263087	0.01199336	0.00961721	0.01083660	0.01374285	0.01253847	0.01428354	
Paraprevotella	0.00000000	0.00037759	0.00024909	0.00036101	0.00009547	0.00000000	0.00508594	0.00066742	0.00068668	0.00000000	0.00021519	0.00000000	0.00025042	0.00000000	0.00023565	0.00278865	0.00035826	0.00437428	0.00000000	0.00562384	0.00000000	0.00059579	0.00056047	0.00000000	0.00106901	0.00000000	0.00191717	0.00000000	0.00000000	0.00786867	0.00415982	0.00057164	0.00038367	0.00763316	0.00067100	0.00327143	0.01023056	0.00246613	0.00077868	0.00041823	0.00049530	0.00000000	0.00600461	0.00478612	0.00000000	0.00092526	0.00028430	0.00564792	0.00495870	0.00257402	0.00029678	0.00062034	0.00063414	0.00000000	0.00000000	0.00018770	0.00000000	0.00000000	0.00439581	0.00070240	0.01044350	0.00042252	0.00556570	0.01060237	0.00025013	0.00020629	0.00056470	0.00000000	0.00058655	0.00388694	0.00000000	0.00020011	0.00255193	0.00020277	0.00582848	0.00617300	0.00041515	0.00057234	0.01173932	0.00046078	0.00000000	0.00000000	
Parascardovia	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007053	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Parasutterella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00074014	0.00027769	0.00047411	0.00000000	0.00000000	0.00025866	0.00039588	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00017423	0.00000000	0.00000000	0.00000000	0.00000000	0.00037076	0.00000000	0.00000000	0.00016679	0.00000000	0.00000000	0.00000000	0.00036525	0.00089834	0.00039725	0.00000000	0.00000000	0.00031875	0.00000000	0.00015660	0.00000000	0.00032873	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00013513	0.00006191	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00091146	0.00000000	0.00006317	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00078400	0.00023862	0.00194713	0.00005098	0.00000000	0.00000000	0.00020001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00038265	0.00000000	
Parvimonas	0.00000000	0.01418974	0.00000000	0.00000000	0.00009993	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01122652	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Peptoclostridium	0.00000000	0.00009349	0.00011810	0.00000000	0.00020989	0.00000000	0.00000000	0.00000000	0.00000000	0.00014814	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020680	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00016823	0.00000000	0.00000000	0.00000000	0.00000000	0.00015045	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00013434	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014158	0.00000000	0.00000000	0.00014922	0.00000000	0.00000000	
Peptoniphilus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00031428	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Peptostreptococcus	0.00000000	0.01630239	0.00000000	0.00000000	0.00000000	0.00216580	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00940668	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Phascolarctobacterium	0.00000000	0.00135917	0.00287368	0.00208711	0.00186398	0.00000000	0.00448326	0.00000000	0.00297648	0.00076107	0.00309022	0.00000000	0.00000000	0.00062391	0.01503831	0.00062474	0.00148363	0.00462263	0.00647545	0.00140717	0.00261952	0.00000000	0.00000000	0.00140661	0.00541154	0.00000000	0.00286699	0.00000000	0.00000000	0.00395274	0.00598785	0.00254451	0.00661890	0.00000000	0.02879387	0.00000000	0.00586167	0.02012800	0.00386597	0.00000000	0.00102221	0.00062589	0.00240055	0.00000000	0.00000000	0.00689310	0.00486724	0.00009468	0.00000000	0.00284370	0.00000000	0.00000000	0.00000000	0.00442076	0.00000000	0.00268847	0.00000000	0.00010936	0.00326759	0.00000000	0.00337425	0.00328483	0.00000000	0.00000000	0.00221045	0.00000000	0.00000000	0.00000000	0.00286673	0.00211700	0.00374047	0.00000000	0.00355673	0.00275594	0.00229267	0.02101241	0.00000000	0.00000000	0.01145294	0.00058201	0.00000000	0.00000000	
Porphyromonas	0.00000000	0.00000000	0.00052373	0.00015403	0.00212123	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03744630	0.00125369	0.00000000	0.00000000	0.00000000	0.00000000	0.00949534	0.01115007	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00032132	0.00000000	0.00022166	0.00041128	0.00051794	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00051881	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011136	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026392	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00047997	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Prevotella	0.00240111	0.13032488	0.00665812	0.00949221	0.00049676	0.00026605	0.37274479	0.00243307	0.06260919	0.00114632	0.00152045	0.00060154	0.00089610	0.00494692	0.01956207	0.44268518	0.00122339	0.18379612	0.00325874	0.00055915	0.00108611	0.00573676	0.00108793	0.00556183	0.00294508	0.00116175	0.00278656	0.00108057	0.00051024	0.02397032	0.00156892	0.00148577	0.00119566	0.00063145	0.09916326	0.31513694	0.04683099	0.09877989	0.20816581	0.00110188	0.00849925	0.00153176	0.00131445	0.02661885	0.00089358	0.00993094	0.14343982	0.34340164	0.15289371	0.00070908	0.00814468	0.00442746	0.00929869	0.00096112	0.37120671	0.03085429	0.00037089	0.00329925	0.00854021	0.02877311	0.16022171	0.00090276	0.00182203	0.01528599	0.00146116	0.11613126	0.13351901	0.00123325	0.01519385	0.00091594	0.00187806	0.00207447	0.00590443	0.00268870	0.00069603	0.17362142	0.01518541	0.00207333	0.00459150	0.00153796	0.00088026	0.03485366	
Pseudoflavonifractor	0.00058459	0.00026194	0.00141221	0.00339503	0.00184407	0.00020509	0.00071076	0.00062117	0.00146263	0.00045393	0.00328236	0.00284228	0.00075375	0.00113349	0.00256770	0.00018448	0.00049249	0.00140563	0.00024343	0.00262355	0.00249182	0.00123060	0.00048413	0.00232073	0.00130657	0.00059277	0.00125853	0.00049561	0.00317487	0.00051248	0.00093227	0.00086174	0.00218369	0.00053304	0.00165496	0.00021737	0.00112677	0.00156202	0.00107852	0.00083015	0.00062586	0.00163833	0.00057749	0.00052411	0.00098598	0.00056212	0.00044441	0.00038644	0.00039064	0.00156199	0.00051235	0.00126512	0.00186165	0.00034001	0.00045738	0.00211265	0.00283401	0.00158918	0.00139471	0.00107800	0.00036780	0.00090844	0.00100595	0.00110128	0.00114758	0.00194645	0.00103370	0.00080132	0.00079151	0.00046813	0.00031621	0.00106352	0.00081816	0.00083288	0.00077317	0.00141595	0.00195150	0.00049309	0.00039062	0.00061842	0.00106666	0.00039879	
Pseudomonas	0.00000000	0.00000000	0.00030403	0.00021446	0.00023622	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022629	0.00000000	0.00046228	0.00000000	0.00000000	0.00000000	0.00018511	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00013547	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022105	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Pyramidobacter	0.00000000	0.00000000	0.00010785	0.00000000	0.00017396	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Rhizobium	0.00000000	0.00019123	0.00029214	0.00025285	0.00041978	0.00000000	0.00000000	0.00000000	0.00035027	0.00000000	0.00039050	0.00000000	0.00047761	0.00039335	0.00039624	0.00000000	0.00026717	0.00041682	0.00000000	0.00057377	0.00062971	0.00021235	0.00028203	0.00076924	0.00030504	0.00000000	0.00034192	0.00000000	0.00080100	0.00000000	0.00020136	0.00022751	0.00050131	0.00000000	0.00000000	0.00000000	0.00000000	0.00026411	0.00022862	0.00029844	0.00000000	0.00066544	0.00018181	0.00019866	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00048496	0.00000000	0.00031379	0.00069901	0.00000000	0.00016343	0.00053627	0.00080141	0.00049089	0.00022583	0.00024433	0.00016690	0.00035884	0.00032785	0.00024652	0.00034274	0.00026135	0.00000000	0.00000000	0.00024166	0.00000000	0.00000000	0.00000000	0.00000000	0.00019822	0.00000000	0.00024741	0.00029305	0.00014448	0.00000000	0.00019961	0.00000000	0.00018743	
Roseburia	0.00264797	0.00433007	0.00179733	0.00363908	0.00443020	0.01122861	0.01205672	0.01590420	0.00966539	0.04811849	0.00765633	0.00234156	0.01164125	0.00299520	0.00833255	0.00681373	0.02611836	0.01070473	0.00064132	0.00291249	0.00460297	0.00238698	0.03502819	0.01260408	0.03239629	0.09048706	0.01353923	0.02856696	0.00403805	0.00704020	0.02101327	0.02672130	0.02022744	0.02868824	0.00845492	0.00802623	0.00503494	0.01634452	0.00396149	0.01099610	0.01548558	0.02123338	0.06864151	0.02540605	0.02680261	0.02153341	0.00377651	0.00574765	0.01649074	0.01665295	0.07727723	0.00908149	0.00289065	0.03677286	0.00846237	0.01256068	0.00518913	0.01212275	0.01730358	0.00666557	0.03765869	0.03481798	0.02343304	0.02815592	0.01794328	0.00919351	0.01324956	0.00164879	0.02469126	0.09471319	0.01742221	0.00581576	0.04187174	0.05289177	0.04141660	0.01495255	0.00562767	0.02218501	0.03465585	0.01158461	0.04672062	0.02066124	
Rothia	0.00000000	0.00018424	0.00031530	0.00038345	0.00050411	0.00055677	0.00054152	0.00015399	0.00027700	0.00033434	0.00057092	0.00046184	0.00043844	0.00032225	0.00059080	0.00043827	0.00023968	0.00039016	0.00055223	0.00058633	0.00094781	0.00036672	0.00032856	0.00110240	0.00029709	0.00023915	0.00027820	0.00000000	0.00058909	0.00000000	0.00021737	0.00014469	0.00028821	0.00027282	0.00033159	0.00043596	0.00025434	0.00043686	0.00022231	0.00000000	0.00014493	0.00037841	0.00014711	0.00037709	0.00000000	0.00022250	0.00026414	0.00000000	0.00035685	0.00057259	0.00000000	0.00028323	0.00125610	0.00015908	0.00020854	0.00043538	0.00000000	0.00062010	0.00045553	0.00031926	0.00017472	0.00025384	0.00033761	0.00044223	0.00033517	0.00034382	0.00026960	0.00081890	0.00020083	0.00038516	0.00000000	0.00025267	0.00000000	0.00041109	0.00094232	0.00031037	0.00058887	0.00018173	0.00023065	0.00026890	0.00025695	0.00040878	
Ruminiclostridium	0.00130389	0.00035326	0.00845465	0.01298605	0.00927515	0.00000000	0.00049396	0.05512519	0.00510414	0.00154830	0.01011560	0.00516463	0.08686044	0.00445668	0.02285857	0.00040125	0.03078880	0.00311941	0.00010742	0.00529244	0.03068972	0.01412696	0.00090253	0.01009298	0.01316865	0.00158679	0.01970275	0.00346036	0.02363659	0.04024669	0.00392070	0.00506320	0.01291190	0.00049508	0.00503482	0.00138978	0.19617376	0.00651445	0.01239704	0.00841001	0.00777055	0.00224469	0.02854250	0.00530688	0.01763566	0.03918919	0.01408909	0.00152684	0.01208032	0.00934463	0.00417659	0.04987173	0.00399804	0.00118696	0.01092870	0.00760665	0.00790673	0.00162669	0.00811833	0.00862157	0.01260418	0.05812223	0.00313422	0.00303205	0.00490652	0.11723366	0.01260238	0.01533953	0.00278270	0.00301308	0.00000000	0.01556761	0.00715213	0.00674520	0.00418361	0.01503475	0.03588867	0.02385706	0.00191307	0.00157192	0.02639066	0.01048714	
Ruminococcus	0.01606287	0.00391301	0.01611645	0.02430752	0.03207007	0.00973514	0.01049349	0.03071079	0.07344525	0.03064036	0.05607945	0.04105449	0.02990759	0.02479265	0.00563206	0.00390586	0.01850315	0.01384559	0.00049472	0.00930651	0.01004081	0.08590685	0.01471689	0.01867877	0.01385989	0.02235864	0.03294597	0.02961865	0.01283962	0.01417645	0.04478434	0.07847445	0.01820127	0.02115024	0.00996105	0.00834227	0.01242088	0.04727378	0.01674689	0.04902174	0.03394277	0.03028136	0.03291009	0.07641674	0.01490035	0.01169105	0.05139107	0.02682012	0.01839438	0.01763330	0.06920380	0.03826952	0.05963768	0.02368198	0.01712179	0.02494458	0.00986855	0.03359148	0.03229436	0.06463294	0.00677111	0.02499702	0.05234224	0.01886383	0.04811934	0.01087908	0.00835523	0.04193486	0.01346828	0.06917488	0.00132393	0.05024478	0.02287137	0.05472573	0.07045310	0.01359506	0.03369791	0.03640628	0.03599331	0.02386926	0.01991604	0.05279966	
Selenomonas	0.00000000	0.00000000	0.00029917	0.00018586	0.00027301	0.00030861	0.00026776	0.00023231	0.00017404	0.00015723	0.00016739	0.00000000	0.00000000	0.00012324	0.00043621	0.00000000	0.00024794	0.00018623	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00017106	0.00000000	0.00022737	0.00000000	0.00000000	0.00016002	0.00020684	0.00000000	0.00033056	0.00000000	0.00028078	0.00103654	0.00000000	0.00046497	0.00019242	0.00020999	0.00047701	0.00000000	0.00016007	0.00036246	0.00017297	0.00026239	0.00070293	0.00048011	0.00023629	0.00018072	0.00000000	0.00024385	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022848	0.00000000	0.00022649	0.00000000	0.00021001	0.00000000	0.00022441	0.00027166	0.00000000	0.00000000	0.00018161	0.00000000	0.00000000	0.00015469	0.00000000	0.00032493	0.00031352	0.00017792	0.00016946	0.00000000	0.00000000	0.00052739	0.00028607	0.00032307	
