ID	F.S001	F.S003	F.S024	F.S025	F.S026	F.S027	F.S030	F.S039	F.S040	F.S051	F.S052	F.S053	F.S054	F.S060	F.S105	F.S110	F.S113	F.S115	F.S116	F.S118	F.S121	F.S125	F.S129	F.S132	F.S139	F.S142	F.S152	F.S156	F.S161	F.S162	F.S166	F.S169	F.S170	F.S173	F.S187	F.S191	F.S192	F.S193	F.S194	F.S195	F.S196	F.S198	F.S200	F.S208	F.S211	F.S212	F.S213	F.S214	F.S215	F.S218	F.S221	F.S223	F.S229	F.S241	F.S249	F.S268	F.S275	F.S276	F.S281	F.S282	F.S293	F.S294	F.S298	F.S302	F.S305	F.S310	F.S312	F.S316	F.S328	F.S344	F.S349	F.S376	F.S382	F.S390	F.S393	F.S398	F.S399	F.S400	F.S404	F.S414	F.S419	F.S430	F.S449	F.S450	F.S451	F.S459	F.S460	F.S473	F.S474	F.S495	F.S496	F.S500	F.S503	F.S504	F.S505	F.S506	F.S507	F.S510	F.S539	F.S542	F.S548	F.S551	F.S552	F.S558	F.S568	F.S596	F.S606	F.S617	F.S626	F.S628	F.S643	F.S652	F.S654	F.S664	F.S666	F.S667	F.S672	F.S682	F.S684	F.S696	F.S716	F.S719	F.S721	F.S722	F.S723	F.S726	F.S728	F.S730	F.S734	F.S751	F.S759	F.S767	F.S768	F.S770	F.S772	F.S780	F.S783	F.S788	F.S790	F.S792	F.S812	F.S815	F.S817	F.S820	F.S823	F.S824	F.S825	F.S826	F.S827	F.S828	F.S829	F.S830	F.S835	F.S901	F.S902	
Subdoligranulum	0.00084948	0.00028487	0.00505745	0.00828416	0.00230602	0.00538753	0.00128199	0.00143747	0.00075234	0.00138279	0.00145483	0.00075474	0.00574145	0.00041867	0.00606183	0.00310396	0.00834407	0.02776944	0.00219888	0.00330908	0.00698569	0.00710608	0.00481981	0.00460061	0.00215485	0.00524562	0.01552441	0.00693197	0.01234253	0.00178545	0.00022234	0.00884024	0.01282384	0.00308360	0.00913950	0.01745632	0.00738632	0.00000000	0.01635590	0.00317521	0.00767952	0.00500561	0.00473563	0.00424844	0.00485806	0.00614952	0.00117409	0.00339788	0.00832235	0.00065766	0.00687752	0.00461948	0.00103750	0.00068024	0.00444448	0.01119005	0.00172956	0.00830939	0.00296027	0.00899815	0.00569340	0.00381882	0.00580622	0.00451306	0.00870798	0.00289783	0.00561494	0.00386530	0.01236959	0.01067086	0.00254030	0.00101646	0.00468720	0.00000000	0.00750986	0.00381492	0.00401742	0.01599391	0.00452417	0.00218376	0.01249565	0.00054154	0.01082148	0.00721455	0.01038903	0.05502561	0.00241580	0.00428170	0.00276289	0.00687275	0.01283984	0.00937845	0.00382020	0.00628564	0.00222908	0.00458894	0.00451036	0.00173031	0.00145463	0.00313768	0.00880912	0.01075237	0.00484672	0.00770605	0.00520371	0.00121935	0.00739623	0.00917494	0.00729771	0.00420197	0.01379773	0.00209148	0.00504618	0.00177275	0.02006222	0.00854976	0.00382559	0.00049423	0.00555471	0.00037690	0.00759890	0.00197909	0.00022483	0.00102269	0.00635164	0.01478749	0.01242946	0.00000000	0.01354241	0.00789849	0.01167382	0.00393719	0.01081131	0.01711177	0.00595744	0.00274817	0.00316841	0.01926003	0.00156198	0.00945550	0.00130402	0.01096277	0.02552417	0.01212359	0.00000000	0.00086182	0.00609543	0.00079799	0.00432702	0.00087825	0.00241120	0.00000000	0.00662703	0.00088854	0.00054905	
Succinatimonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07554580	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00918343	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00395196	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00558290	0.00000000	0.00000000	0.00000000	0.00000000	0.00634482	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00159498	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01375588	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00943705	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Succinimonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00290703	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00046614	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00043177	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Sutterella	0.00000000	0.00015804	0.00957482	0.00000000	0.00760938	0.00000000	0.00257374	0.00000000	0.00350872	0.00000000	0.00000000	0.00443368	0.00058501	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00018491	0.00000000	0.00000000	0.00034586	0.00016503	0.00291085	0.00000000	0.00000000	0.00223339	0.00000000	0.00000000	0.00742820	0.00712809	0.00000000	0.00000000	0.00216843	0.00000000	0.00000000	0.00000000	0.00000000	0.01166134	0.00708012	0.00075444	0.00000000	0.00081147	0.00112804	0.00099190	0.00000000	0.00000000	0.00000000	0.00265129	0.00285535	0.00000000	0.00081528	0.00025297	0.00555635	0.00000000	0.00030839	0.00024304	0.00468644	0.00823346	0.00000000	0.00016242	0.00102829	0.00000000	0.00000000	0.00000000	0.00023500	0.00000000	0.00000000	0.00000000	0.00646116	0.00076223	0.00079634	0.00000000	0.00011665	0.00000000	0.00183680	0.00138465	0.00265052	0.00109664	0.01839223	0.00000000	0.01068199	0.00498768	0.00928316	0.00000000	0.00366102	0.00000000	0.00565703	0.00000000	0.00000000	0.00000000	0.00000000	0.00175042	0.02161576	0.00301098	0.00192458	0.00012269	0.00057245	0.00026280	0.00000000	0.00000000	0.00124250	0.00000000	0.01465166	0.00009607	0.00000000	0.00000000	0.00315692	0.00000000	0.00000000	0.00017016	0.00000000	0.00000000	0.00000000	0.00224933	0.00141509	0.00000000	0.00143425	0.00000000	0.00000000	0.00000000	0.00000000	0.00551648	0.00093079	0.00371349	0.00000000	0.00000000	0.00073480	0.00174562	0.00000000	0.00000000	0.00000000	0.00000000	0.00538644	0.00000000	0.00508153	0.00000000	0.00204575	0.00152586	0.00106422	0.00000000	0.00000000	0.00000000	0.00000000	0.00056262	0.00000000	0.00333697	0.00020546	0.00090277	0.00059121	0.00901572	0.00013375	0.00000000	0.02533357	
Synergistes	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00830016	0.01770422	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03588045	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03563630	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00197169	0.00000000	0.00000000	0.02616286	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00654861	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00649203	0.00679747	0.00016267	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Syntrophobotulus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019303	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
T4likevirus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00351118	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Tannerella	0.00083262	0.00000000	0.00035396	0.00000000	0.00047882	0.00025401	0.00319955	0.00029792	0.00052465	0.00000000	0.00000000	0.00027997	0.00030167	0.00000000	0.00000000	0.00049607	0.00000000	0.00000000	0.00058374	0.00024869	0.00000000	0.00000000	0.00033251	0.00099494	0.00022444	0.00000000	0.00000000	0.00000000	0.00070513	0.00000000	0.00054297	0.00786072	0.00000000	0.00000000	0.00060083	0.00000000	0.00031268	0.00000000	0.00000000	0.00000000	0.00038011	0.00059402	0.00059284	0.00000000	0.00045831	0.00100984	0.00383327	0.00000000	0.00000000	0.00036108	0.00000000	0.00000000	0.00000000	0.00146725	0.00243369	0.00000000	0.00497331	0.00020012	0.00245698	0.00000000	0.00028327	0.00038066	0.00000000	0.00552556	0.00000000	0.00000000	0.00222331	0.00000000	0.00127377	0.00000000	0.00072574	0.00012086	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025616	0.00000000	0.00040443	0.00070790	0.00000000	0.00015704	0.00619508	0.00027376	0.00687276	0.00614452	0.00000000	0.00000000	0.00033987	0.00000000	0.00000000	0.00000000	0.00067797	0.00000000	0.00061565	0.00094995	0.00000000	0.00000000	0.00023914	0.00000000	0.00073173	0.00023470	0.00019543	0.00000000	0.00000000	0.00000000	0.00000000	0.00072016	0.00000000	0.00083957	0.00055353	0.00135674	0.00000000	0.00000000	0.00000000	0.00065942	0.00000000	0.00089902	0.00000000	0.00000000	0.00000000	0.00235613	0.00000000	0.00232545	0.00396295	0.00000000	0.00000000	0.00033126	0.00000000	0.00012712	0.00000000	0.00000000	0.00000000	0.00000000	0.00036351	0.00491022	0.00029661	0.00000000	0.00049939	0.00075279	0.00044698	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022835	0.00033771	0.00000000	0.00107711	0.00000000	0.00000000	0.00000000	0.00000000	
Terrisporobacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00063573	0.00009767	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00017022	0.00000000	0.00000000	0.00000000	0.00068937	0.00038119	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00070582	0.00000000	0.00000000	0.00000000	0.00000000	0.00025162	0.00000000	0.00053479	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022306	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010424	0.00017828	0.00000000	0.00129848	0.00000000	0.00000000	0.00023602	0.00000000	0.00000000	0.00037900	0.00000000	0.00000000	0.00178003	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020855	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00348478	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00055777	0.00000000	0.00021127	0.00029277	0.00000000	0.00000000	0.00000000	0.00028681	0.00000000	0.00026739	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00032679	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00031805	0.00000000	0.00000000	0.00042468	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Treponema	0.00087124	0.00000000	0.00100617	0.00056379	0.00169460	0.00041621	0.00060581	0.00084172	0.00076011	0.00068446	0.00081977	0.00041234	0.00044907	0.00045398	0.00083516	0.00137738	0.00083624	0.00055002	0.00054112	0.00056200	0.00110713	0.00067150	0.00061153	0.00032017	0.00130314	0.00040492	0.00072467	0.00126176	0.00069744	0.00084001	0.00000000	0.00092120	0.00094835	0.00000000	0.00045748	0.00085184	0.00084630	0.00000000	0.00040302	0.00055246	0.00030458	0.00062971	0.00074491	0.00000000	0.00058852	0.00034740	0.00055328	0.00000000	0.00000000	0.00064921	0.00102605	0.00074355	0.00000000	0.00034320	0.00064723	0.00042730	0.00045689	0.00052302	0.00022196	0.00000000	0.00086674	0.00083429	0.00089490	0.00091595	0.00043714	0.00118044	0.00052363	0.00065823	0.00027267	0.00045229	0.00080432	0.00027677	0.00086363	0.00000000	0.00021699	0.00078420	0.00102569	0.00089979	0.00037572	0.00086133	0.00125187	0.00000000	0.00043625	0.00060611	0.00101967	0.00040051	0.00103592	0.00060909	0.00038082	0.00052200	0.00091247	0.00081121	0.00000000	0.00095136	0.00000000	0.00045111	0.00000000	0.00045707	0.00067934	0.00032602	0.00103882	0.00047290	0.00089677	0.00040121	0.00101879	0.00018237	0.00050497	0.00070877	0.00000000	0.00084487	0.00082454	0.00129164	0.00059872	0.00084404	0.00047800	0.00074244	0.00059668	0.00000000	0.00084198	0.00041239	0.00037953	0.00049746	0.00045972	0.00000000	0.00096786	0.00100994	0.00043368	0.00000000	0.00066759	0.00063836	0.00069321	0.00040066	0.00168461	0.00108254	0.00000000	0.00035740	0.00070280	0.00067068	0.00000000	0.00061582	0.02749255	0.00048142	0.00032362	0.00062910	0.00000000	0.00000000	0.00081151	0.00042349	0.00030783	0.00000000	0.00071943	0.00000000	0.00058854	0.00000000	0.00000000	
Turicibacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00009290	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020325	0.00000000	0.00000000	0.00000000	0.00022546	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00038305	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00081720	0.00023337	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020461	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014188	0.00000000	0.00000000	0.00066423	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00101415	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019256	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011048	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Tyzzerella	0.00000000	0.00397844	0.00027974	0.00035187	0.00028651	0.00042364	0.00069842	0.00038914	0.00000000	0.00000000	0.00000000	0.00034259	0.00000000	0.00031375	0.00075092	0.00042063	0.00044156	0.00044834	0.00000000	0.00112291	0.00029678	0.00095184	0.00055403	0.00034831	0.00021767	0.00123008	0.00040433	0.00052168	0.00048747	0.00000000	0.00000000	0.00028648	0.00041819	0.00000000	0.00030036	0.00080388	0.00064234	0.00000000	0.00042939	0.00139103	0.00031537	0.00000000	0.00047081	0.00000000	0.00031304	0.00067725	0.00067925	0.00000000	0.00096080	0.00000000	0.00038148	0.00000000	0.00000000	0.00000000	0.00037468	0.04249141	0.00021895	0.00039486	0.00134137	0.00000000	0.00053657	0.00036977	0.00045780	0.00067329	0.00058046	0.00000000	0.00072353	0.00106921	0.00046137	0.00030769	0.00020152	0.00029723	0.00050360	0.00037602	0.00026784	0.00039047	0.00028402	0.00029181	0.00000000	0.00027126	0.00000000	0.00000000	0.00000000	0.00064530	0.00000000	0.00076845	0.00056578	0.00025553	0.00000000	0.00027974	0.00029806	0.00072587	0.00049909	0.00022207	0.00091926	0.00052322	0.00046029	0.00029848	0.00019832	0.00049297	0.00000000	0.00000000	0.00025621	0.00088120	0.00050046	0.00564726	0.00057770	0.00054053	0.00000000	0.00126639	0.00052522	0.00332776	0.00022328	0.00062976	0.00031678	0.00031355	0.00044678	0.00389222	0.00039394	0.00096455	0.00050058	0.00050487	0.00046703	0.00000000	0.00037161	0.00058108	0.00077298	0.00000000	0.00027992	0.00045156	0.00739111	0.00015746	0.00062340	0.00000000	0.00115255	0.00020118	0.00042072	0.00000000	0.00000000	0.00019403	0.00035625	0.00061880	0.00123249	0.00000000	0.00000000	0.00000000	0.00036956	0.00050722	0.00000000	0.00000000	0.00000000	0.00000000	0.00047939	0.00263813	0.00000000	
Ureibacillus	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02058262	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
